"","Formula","modformula","In","Tl","La","Sr","Mn","Ni","Ru","Pd","Hf","Cs","Sc","Co","Si","Fe","Li","Cl","Yb","Te","N","Ti","Cd","Zr","Y","Ga","Cr","Pr","Tm","Br","Ca","Mg","Rb","Au","Nd","Ce","Ho","I","Ba","Se","Pb","Ge","Gd","Tb","Dy","Cu","Na","Sb","Bi","P","As","Sm","Zn","Al","Sn","Ag","Nb","Mo","V","S","K","Lu","O","Eu","Ta","B","Er","temperature(K)","seebeck_coefficient(μV/K)","electrical_conductivity(S/m)","thermal_conductivity(W/mK)","power_factor(W/mK2)","ZT","reference","sum_elements"
"30","Cu2.025Cd0.975SnSe4","Cu2.025Cd0.975SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.121875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.253125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","600.0","195.0","6879.0","0.99","0.00026","0.16","10.1002/adma.200900409","1.0"
"31","Cu2.025Cd0.975SnSe4","Cu2.025Cd0.975SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.121875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.253125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","650.0","200.0","6448.0","0.85","0.00026","0.2","10.1002/adma.200900409","1.0"
"32","Cu2.025Cd0.975SnSe4","Cu2.025Cd0.975SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.121875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.253125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","700.0","204.0","6259.0","0.75","0.00026","0.24","10.1002/adma.200900409","1.0"
"33","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.0","142.0","10750.0","2.34","0.00022","0.03","10.1002/adma.200900409","1.0"
"34","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","350.0","143.0","12135.0","1.95","0.00025","0.04","10.1002/adma.200900409","1.0"
"35","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","400.0","145.0","13595.0","1.68","0.00029","0.07","10.1002/adma.200900409","1.0"
"36","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","450.0","147.0","16236.0","1.39","0.00035","0.11","10.1002/adma.200900409","1.0"
"37","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","500.0","152.0","18427.0","1.15","0.00043","0.19","10.1002/adma.200900409","1.0"
"38","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","550.0","156.0","18258.0","0.96","0.00044","0.25","10.1002/adma.200900409","1.0"
"39","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","600.0","161.0","16910.0","0.83","0.00044","0.31","10.1002/adma.200900409","1.0"
"40","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","650.0","165.0","15510.0","0.7","0.00042","0.39","10.1002/adma.200900409","1.0"
"41","Cu2.05Cd0.95SnSe4","Cu2.05Cd0.95SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","700.0","171.0","14330.0","0.61","0.00042","0.48","10.1002/adma.200900409","1.0"
"42","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.0","130.0","20517.0","2.05","0.00034","0.05","10.1002/adma.200900409","1.0"
"43","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","350.0","132.0","21034.0","1.71","0.00037","0.07","10.1002/adma.200900409","1.0"
"44","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","400.0","135.0","22184.0","1.45","0.0004","0.11","10.1002/adma.200900409","1.0"
"45","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","450.0","139.0","23908.0","1.22","0.00046","0.17","10.1002/adma.200900409","1.0"
"46","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","500.0","141.0","25517.0","1.01","0.00051","0.25","10.1002/adma.200900409","1.0"
"47","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","550.0","144.0","24080.0","0.83","0.0005","0.33","10.1002/adma.200900409","1.0"
"48","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","600.0","148.0","21900.0","0.72","0.00048","0.4","10.1002/adma.200900409","1.0"
"49","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","650.0","151.0","20100.0","0.6","0.00046","0.5","10.1002/adma.200900409","1.0"
"50","Cu2.1Cd0.9SnSe4","Cu2.1Cd0.9SnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.2625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","700.0","157.0","18960.0","0.5","0.00047","0.65","10.1002/adma.200900409","1.0"
"51","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.0","236.0","2431.0","2.78","0.00014","0.01","10.1002/adma.200900409","1.0"
"52","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","350.0","238.0","2741.0","2.35","0.00016","0.02","10.1002/adma.200900409","1.0"
"53","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","400.0","242.0","3138.0","2.02","0.00018","0.04","10.1002/adma.200900409","1.0"
"54","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","450.0","245.0","3328.0","1.74","0.0002","0.05","10.1002/adma.200900409","1.0"
"55","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","500.0","251.0","3466.0","1.52","0.00022","0.07","10.1002/adma.200900409","1.0"
"56","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","550.0","262.0","3465.0","1.37","0.00024","0.1","10.1002/adma.200900409","1.0"
"57","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","600.0","275.0","3450.0","1.25","0.00026","0.13","10.1002/adma.200900409","1.0"
"58","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","650.0","286.0","3328.0","1.12","0.00027","0.16","10.1002/adma.200900409","1.0"
"59","Cu2CdSnSe4","Cu2CdSnSe4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","700.0","297.0","3103.0","1.01","0.00027","0.19","10.1002/adma.200900409","1.0"
"60","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","323.0","","-213.0","31000.0","0.00141","0.37","10.1002/adma.201004739","1.0"
"61","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","698.0","","-311.0","10860.0","0.00105","1.04","10.1002/adma.201004739","1.0"
"62","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","373.0","","-228.0","27400.0","0.00142","0.49","10.1002/adma.201004739","1.0"
"63","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","423.0","","-246.0","23400.0","0.00141","0.6","10.1002/adma.201004739","1.0"
"64","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","473.0","","-257.0","19471.0","0.00128","0.67","10.1002/adma.201004739","1.0"
"65","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","523.0","","-270.0","16390.0","0.00119","0.76","10.1002/adma.201004739","1.0"
"66","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","598.0","","-293.0","12460.0","0.00107","0.86","10.1002/adma.201004739","1.0"
"67","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","623.0","","-297.0","12000.0","0.00106","0.89","10.1002/adma.201004739","1.0"
"68","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","648.0","","-302.0","11516.0","0.00105","0.93","10.1002/adma.201004739","1.0"
"69","In4Se2.32Cl0.03","In4Se2.32Cl0.03","0.6299212598425197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004724409448818897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36535433070866136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","673.0","","-306.0","11180.0","0.00105","0.97","10.1002/adma.201004739","1.0"
